"","row_id","player_id","school","wave","session","date","event_id","event_description","event_category","event_time","event_time_dbl","minigame_level","total_points","total_strikes","missed_safe_invitations","accepted_unsafe_invitations"
"4771",976989,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 25M 18S",8718,3,NA,NA,NA,NA
"4772",976990,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 25M 19S",8719,3,NA,NA,NA,NA
"4773",976991,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 25M 20S",8720,3,NA,NA,NA,NA
"4774",976992,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 22S",8722,3,NA,NA,NA,NA
"4775",976993,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 25M 22S",8722,3,NA,NA,NA,NA
"4776",976994,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 22S",8722,3,NA,NA,NA,NA
"4777",976995,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 25M 23S",8723,3,NA,NA,NA,NA
"4778",976996,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 24S",8724,3,NA,NA,NA,NA
"4779",976997,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 24S",8724,3,NA,NA,NA,NA
"4780",976998,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 25M 25S",8725,3,NA,NA,NA,NA
"4781",976999,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 25M 35S",8735,3,NA,NA,NA,NA
"4782",977000,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 36S",8736,3,NA,NA,NA,NA
"4783",977001,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 36S",8736,3,NA,NA,NA,NA
"4784",977002,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 37S",8737,3,NA,NA,NA,NA
"4785",977003,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 37S",8737,3,NA,NA,NA,NA
"4786",977004,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 25M 37S",8737,3,NA,NA,NA,NA
"4787",977005,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 25M 38S",8738,3,NA,NA,NA,NA
"4788",977006,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 25M 39S",8739,3,NA,NA,NA,NA
"4789",977007,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 40S",8740,3,NA,NA,NA,NA
"4790",977008,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 40S",8740,3,NA,NA,NA,NA
"4791",977009,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 43S",8743,3,NA,NA,NA,NA
"4792",977010,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 43S",8743,3,NA,NA,NA,NA
"4793",977011,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 44S",8744,3,NA,NA,NA,NA
"4794",977012,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 44S",8744,3,NA,NA,NA,NA
"4795",977013,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 25M 44S",8744,3,NA,NA,NA,NA
"4796",977014,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 45S",8745,3,NA,NA,NA,NA
"4797",977015,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 25M 46S",8746,3,NA,NA,NA,NA
"4798",977016,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 25M 46S",8746,3,NA,NA,NA,NA
"4799",977017,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 25M 47S",8747,3,NA,NA,NA,NA
"4800",977018,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 25M 48S",8748,3,NA,NA,NA,NA
"4801",977019,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 49S",8749,3,NA,NA,NA,NA
"4802",977020,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 49S",8749,3,NA,NA,NA,NA
"4803",977021,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 25M 54S",8754,3,NA,NA,NA,NA
"4804",977022,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 25M 54S",8754,3,NA,NA,NA,NA
"4805",977023,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 26M 1S",8761,3,NA,NA,NA,NA
"4806",977024,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 26M 1S",8761,3,NA,NA,NA,NA
"4807",977025,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 26M 1S",8761,3,NA,NA,NA,NA
"4808",977026,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 26M 3S",8763,3,NA,NA,NA,NA
"4809",977027,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 26M 3S",8763,3,NA,NA,NA,NA
"4810",977028,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 26M 4S",8764,3,NA,NA,NA,NA
"4811",977029,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 26M 4S",8764,3,NA,NA,NA,NA
"4812",977030,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 26M 5S",8765,3,NA,NA,NA,NA
"4813",977031,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 26M 5S",8765,3,NA,NA,NA,NA
"4814",977032,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 26M 6S",8766,3,NA,NA,NA,NA
"4815",977033,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 26M 6S",8766,3,NA,NA,NA,NA
"4816",977034,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 26M 7S",8767,3,NA,NA,NA,NA
"4817",977035,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 26M 7S",8767,3,NA,NA,NA,NA
"4818",977036,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 26M 8S",8768,3,NA,NA,NA,NA
"4819",977037,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",906,"Ready for Invite button appears","People Sense","2H 26M 8S",8768,3,NA,NA,NA,NA
"4820",977038,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",907,"Player hits Ready for Invites Button","People Sense","2H 26M 8S",8768,3,NA,NA,NA,NA
"4821",977039,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 8S",8768,3,NA,NA,NA,NA
"4822",977040,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 12S",8772,3,NA,NA,NA,NA
"4823",977041,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 13S",8773,3,NA,NA,NA,NA
"4824",977042,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 13S",8773,3,NA,NA,NA,NA
"4825",977043,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 16S",8776,3,NA,NA,NA,NA
"4826",977044,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 16S",8776,3,NA,NA,NA,NA
"4827",977045,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 16S",8776,3,NA,NA,NA,NA
"4828",977046,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 18S",8778,3,NA,NA,NA,NA
"4829",977047,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 19S",8779,3,NA,NA,NA,NA
"4830",977048,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 19S",8779,3,NA,NA,NA,NA
"4831",977049,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 22S",8782,3,NA,NA,NA,NA
"4832",977050,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 25S",8785,3,NA,NA,NA,NA
"4833",977051,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 25S",8785,3,NA,NA,NA,NA
"4834",977052,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 28S",8788,3,NA,NA,NA,NA
"4835",977053,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 29S",8789,3,NA,NA,NA,NA
"4836",977054,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 29S",8789,3,NA,NA,NA,NA
"4837",977055,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 34S",8794,3,NA,NA,NA,NA
"4838",977056,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 35S",8795,3,NA,NA,NA,NA
"4839",977057,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 35S",8795,3,NA,NA,NA,NA
"4840",977058,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 39S",8799,3,NA,NA,NA,NA
"4841",977059,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 39S",8799,3,NA,NA,NA,NA
"4842",977060,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 39S",8799,3,NA,NA,NA,NA
"4843",977061,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 41S",8801,3,NA,NA,NA,NA
"4844",977062,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 42S",8802,3,NA,NA,NA,NA
"4845",977063,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 42S",8802,3,NA,NA,NA,NA
"4846",977064,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 43S",8803,3,NA,NA,NA,NA
"4847",977065,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 44S",8804,3,NA,NA,NA,NA
"4848",977066,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 44S",8804,3,NA,NA,NA,NA
"4849",977067,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 46S",8806,3,NA,NA,NA,NA
"4850",977068,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 47S",8807,3,NA,NA,NA,NA
"4851",977069,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 47S",8807,3,NA,NA,NA,NA
"4852",977070,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 49S",8809,3,NA,NA,NA,NA
"4853",977071,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 50S",8810,3,NA,NA,NA,NA
"4854",977072,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 50S",8810,3,NA,NA,NA,NA
"4855",977073,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 26M 53S",8813,3,NA,NA,NA,NA
"4856",977074,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",908,"Invitation appears","People Sense","2H 26M 55S",8815,3,NA,NA,NA,NA
"4857",977075,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 26M 55S",8815,3,NA,NA,NA,NA
"4858",977076,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",909,"Player chooses response to invitation","People Sense","2H 28M 57S",8937,3,NA,NA,NA,NA
"4859",977077,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",910,"Player hits continue button after seeing invitation results panel","People Sense","2H 28M 58S",8938,3,NA,NA,NA,NA
"4860",977078,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",911,"Player hits continue button on final results panel","People Sense","2H 29M 0S",8940,3,-12,2,1,2
"4910",977128,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",900,"Player closes intro panel to start game","People Sense","2H 33M 26S",9206,1,NA,NA,NA,NA
"4911",977129,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 33M 36S",9216,1,NA,NA,NA,NA
"4912",977130,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 33M 36S",9216,1,NA,NA,NA,NA
"4913",977131,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 33M 39S",9219,1,NA,NA,NA,NA
"4914",977132,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 33M 39S",9219,1,NA,NA,NA,NA
"4915",977133,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 33M 39S",9219,1,NA,NA,NA,NA
"4916",977134,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 33M 40S",9220,1,NA,NA,NA,NA
"4917",977135,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 33M 40S",9220,1,NA,NA,NA,NA
"4918",977136,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 33M 41S",9221,1,NA,NA,NA,NA
"4919",977137,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 34M 11S",9251,1,NA,NA,NA,NA
"4920",977138,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 35M 24S",9324,1,NA,NA,NA,NA
"4921",977139,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 35M 25S",9325,1,NA,NA,NA,NA
"4922",977140,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 35M 25S",9325,1,NA,NA,NA,NA
"4923",977141,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 36M 10S",9370,1,NA,NA,NA,NA
"4924",977142,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 36M 12S",9372,1,NA,NA,NA,NA
"4925",977143,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 36M 12S",9372,1,NA,NA,NA,NA
"4926",977144,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",904,"Player starts drag on NPC","People Sense","2H 36M 12S",9372,1,NA,NA,NA,NA
"4927",977145,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",905,"Player drops an NPC in a rank slot","People Sense","2H 36M 13S",9373,1,NA,NA,NA,NA
"4928",977146,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 36M 46S",9406,1,NA,NA,NA,NA
"4929",977147,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",901,"Player selects an NPC","People Sense","2H 36M 46S",9406,1,NA,NA,NA,NA
"4930",977148,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 36M 47S",9407,1,NA,NA,NA,NA
"4931",977149,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 36M 48S",9408,1,NA,NA,NA,NA
"4932",977150,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 36M 48S",9408,1,NA,NA,NA,NA
"4933",977151,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",902,"Player selects an NPC fact","People Sense","2H 36M 50S",9410,1,NA,NA,NA,NA
"4934",977152,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 3","2014-02-28",903,"Player hits Done button on NPC fact","People Sense","2H 36M 51S",9411,1,NA,NA,NA,NA
