"","row_id","player_id","school","wave","session","date","event_id","event_description","event_category","event_time","event_time_dbl","minigame_level","total_points","total_strikes","missed_safe_invitations","accepted_unsafe_invitations","skill_id","priority_type_2","player_points","opponent_points","old_skill_point","new_skill_point","S5_mean.0","S5_mean.3","S5_mean.6","S5_mean.12","S5_mean.24"
"373",311950,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 40M 39S",182439,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",311951,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 40M 47S",182447,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",311952,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 7S",182467,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",311953,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 8S",182468,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",311954,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 11S",182471,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",311955,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",903,"Player hits Done button on NPC fact","People Sense","50H 41M 20S",182480,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",311956,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 41M 21S",182481,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",311957,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",904,"Player starts drag on NPC","People Sense","50H 41M 21S",182481,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",311958,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 41M 23S",182483,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",311959,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",905,"Player drops an NPC in a rank slot","People Sense","50H 41M 23S",182483,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",311960,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 25S",182485,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",311961,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 29S",182489,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",311962,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 33S",182493,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",311963,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 41M 43S",182503,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",311964,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",903,"Player hits Done button on NPC fact","People Sense","50H 41M 43S",182503,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",311965,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",904,"Player starts drag on NPC","People Sense","50H 41M 44S",182504,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",311966,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",905,"Player drops an NPC in a rank slot","People Sense","50H 41M 44S",182504,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",311967,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 41M 45S",182505,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",311968,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",904,"Player starts drag on NPC","People Sense","50H 41M 45S",182505,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",311969,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 46S",182506,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",311970,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 49S",182509,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",311971,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 41M 58S",182518,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",311972,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 42M 7S",182527,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",311973,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",903,"Player hits Done button on NPC fact","People Sense","50H 42M 7S",182527,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",311974,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",904,"Player starts drag on NPC","People Sense","50H 42M 7S",182527,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",311975,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",905,"Player drops an NPC in a rank slot","People Sense","50H 42M 8S",182528,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",311976,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",906,"Ready for Invite button appears","People Sense","50H 42M 8S",182528,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",311977,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",907,"Player hits Ready for Invites Button","People Sense","50H 42M 9S",182529,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",311978,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 42M 9S",182529,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",311979,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 42M 19S",182539,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",311980,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 42M 20S",182540,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",311981,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 42M 20S",182540,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",311982,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 42M 25S",182545,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",311983,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 42M 26S",182546,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",311984,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 42M 26S",182546,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",311985,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 42M 35S",182555,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",311986,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 42M 37S",182557,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",311987,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 42M 37S",182557,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",311988,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 42M 51S",182571,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",311989,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 42M 53S",182573,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",311990,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 42M 53S",182573,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",311991,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 42M 57S",182577,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",311992,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 42M 59S",182579,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",311993,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 42M 59S",182579,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",311994,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 43M 5S",182585,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",311995,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 43M 7S",182587,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",311996,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 43M 7S",182587,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",311997,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 43M 11S",182591,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",311998,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 43M 13S",182593,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",311999,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 43M 13S",182593,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",312000,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 43M 19S",182599,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",312001,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",908,"Invitation appears","People Sense","50H 43M 20S",182600,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",312002,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 43M 20S",182600,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",312003,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",909,"Player chooses response to invitation","People Sense","50H 43M 24S",182604,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",312004,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",910,"Player hits continue button after seeing invitation results panel","People Sense","50H 43M 25S",182605,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",312005,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",911,"Player hits continue button on final results panel","People Sense","50H 43M 28S",182608,2,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",312009,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",900,"Player closes intro panel to start game","People Sense","50H 43M 39S",182619,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",312010,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 43M 40S",182620,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",312011,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 43M 41S",182621,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",312012,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 43M 44S",182624,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",312013,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",903,"Player hits Done button on NPC fact","People Sense","50H 44M 59S",182699,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",312014,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 45M 3S",182703,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",312015,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 45M 21S",182721,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",312016,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",903,"Player hits Done button on NPC fact","People Sense","50H 45M 30S",182730,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",312017,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 45M 31S",182731,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",312018,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",904,"Player starts drag on NPC","People Sense","50H 45M 32S",182732,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",312019,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",905,"Player drops an NPC in a rank slot","People Sense","50H 45M 33S",182733,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",312020,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 45M 34S",182734,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",312021,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 45M 35S",182735,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",312022,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 45M 39S",182739,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",312023,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",903,"Player hits Done button on NPC fact","People Sense","50H 45M 39S",182739,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",312024,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",905,"Player drops an NPC in a rank slot","People Sense","50H 45M 39S",182739,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",312025,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 45M 40S",182740,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",312026,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",903,"Player hits Done button on NPC fact","People Sense","50H 45M 48S",182748,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",312027,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",901,"Player selects an NPC","People Sense","50H 46M 34S",182794,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",312028,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 36S",182796,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",312029,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 45S",182805,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",312030,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 45S",182805,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",312031,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 53S",182813,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",312032,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 56S",182816,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",312033,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 57S",182817,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",312034,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 59S",182819,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",312035,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 59S",182819,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",312036,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 59S",182819,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",312037,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 46M 59S",182819,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",312038,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 0S",182820,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",312039,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 0S",182820,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",312040,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 0S",182820,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",312041,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 0S",182820,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",312042,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 1S",182821,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",312043,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 1S",182821,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",312044,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 1S",182821,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",312045,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 1S",182821,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",312046,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 2S",182822,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",312047,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 2S",182822,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",312048,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 2S",182822,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",312049,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 2S",182822,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",312050,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 3S",182823,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",312051,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 3S",182823,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",312052,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 3S",182823,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",312053,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 3S",182823,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",312054,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 3S",182823,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",312055,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 4S",182824,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",312056,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 4S",182824,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",312057,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 4S",182824,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",312058,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 5S",182825,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",312059,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 5S",182825,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",312060,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 5S",182825,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",312061,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 5S",182825,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",312062,6427031,3561,"3561 YES! Program Fall 2013","Session 5","2013-12-02",902,"Player selects an NPC fact","People Sense","50H 47M 6S",182826,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
